id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,lot1_surface_carrez,lot2_surface_carrez,lot3_surface_carrez,lot4_surface_carrez,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,day_mutation,month_mutation
2021-104881,2021-02-02,1,Vente,82000.0,13.0,,RUE STE THERESE,8579,13004.0,Marseille 4e Arrondissement,,,132048170H0093,,,,,,,1,2.0,Appartement,32.0,1.0,,,,,,5.395525,43.310774,2,2
2021-104882,2021-02-15,1,Vente,110000.0,55.0,,CHE DES BOURRELY,1411,13015.0,Marseille 15e Arrondissement,,,132159030K0046,,,,,,,2,2.0,Appartement,36.0,2.0,,,,,,5.361492,43.38006,15,2
2021-104882,2021-02-15,1,Vente,110000.0,55.0,,CHE DES BOURRELY,1411,13015.0,Marseille 15e Arrondissement,,,132159030K0046,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.361492,43.38006,15,2
2021-104882,2021-02-15,1,Vente,110000.0,55.0,,CHE DES BOURRELY,1411,13015.0,Marseille 15e Arrondissement,,,132159030K0046,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.361492,43.38006,15,2
2021-104883,2021-01-27,1,Vente,99000.0,38.0,,RUE PIERRE ALBRAND,7126,13002.0,Marseille 2e Arrondissement,,,132028100B0026,,,,,,,1,2.0,Appartement,40.0,1.0,,,,,,5.371131,43.307447,27,1
2021-104884,2021-01-19,1,Vente,59000.0,26.0,,BD BUREL,1509,13014.0,Marseille 14e Arrondissement,,,132148940E0161,,56.97,,,,,1,3.0,Dépendance,,0.0,,,,,,5.389491,43.316763,19,1
2021-104884,2021-01-19,1,Vente,59000.0,26.0,,BD BUREL,1509,13014.0,Marseille 14e Arrondissement,,,132148940E0161,,56.97,,,,,1,2.0,Appartement,60.0,3.0,,,,,,5.389491,43.316763,19,1
2021-104885,2021-02-05,1,Vente,169550.0,21.0,,BD DE ROUX,8166,13004.0,Marseille 4e Arrondissement,,,132048150B0049,,,70.83,,,,2,3.0,Dépendance,,0.0,,,,,,5.409423,43.30682,5,2
2021-104885,2021-02-05,1,Vente,169550.0,21.0,,BD DE ROUX,8166,13004.0,Marseille 4e Arrondissement,,,132048150B0049,,,70.83,,,,2,2.0,Appartement,82.0,4.0,,,,,,5.409423,43.30682,5,2
2021-104886,2021-02-03,2,Vente,4050.0,36.0,,CHE DU VALLON DES PINS,9371,13015.0,Marseille 15e Arrondissement,,,132159040K0239,,,,,,,0,,,,,S,sols,,,81.0,,,3,2
2021-104887,2021-01-20,1,Vente,175000.0,54.0,,BD DE LA FEDERATION,3385,13004.0,Marseille 4e Arrondissement,,,132048160H0172,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.403286,43.311538,20,1
2021-104887,2021-01-20,1,Vente,175000.0,54.0,,BD DE LA FEDERATION,3385,13004.0,Marseille 4e Arrondissement,,,132048160H0172,,,,,,,2,2.0,Appartement,73.0,3.0,,,,,,5.403286,43.311538,20,1
2021-104888,2021-01-20,1,Vente,119000.0,8.0,,IMP VELTEN,9421,13004.0,Marseille 4e Arrondissement,,,132048170B0213,,,,,,,2,2.0,Appartement,55.0,3.0,,,,,,5.400953,43.314079,20,1
2021-104888,2021-01-20,1,Vente,119000.0,8.0,,IMP VELTEN,9421,13004.0,Marseille 4e Arrondissement,,,132048170B0213,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.400953,43.314079,20,1
2021-104889,2021-02-01,1,Vente,48000.0,23.0,,BD GINIEZ,4106,13014.0,Marseille 14e Arrondissement,,,132148920E0132,,38.31,,,,,1,2.0,Appartement,37.0,3.0,,,,,,5.376439,43.324114,1,2
2021-104890,2021-02-03,1,Vente,130000.0,123.0,,RUE DE L'EVECHE,3292,13002.0,Marseille 2e Arrondissement,,,132028100D0133,,74.78,,,,,1,4.0,Local industriel. commercial ou assimilé,101.0,0.0,,,,,,5.367521,43.303868,3,2
2021-104891,2021-02-11,1,Vente,83000.0,4.0,,RUE ST-FRANCOIS DE SALES,8316,13004.0,Marseille 4e Arrondissement,,,132048150M0150,,30.41,,,,,1,3.0,Dépendance,,0.0,,,,,,5.401293,43.30257,11,2
2021-104891,2021-02-11,1,Vente,83000.0,4.0,,RUE ST-FRANCOIS DE SALES,8316,13004.0,Marseille 4e Arrondissement,,,132048150M0150,,30.41,,,,,1,3.0,Dépendance,,0.0,,,,,,5.401293,43.30257,11,2
2021-104891,2021-02-11,1,Vente,83000.0,4.0,,RUE ST-FRANCOIS DE SALES,8316,13004.0,Marseille 4e Arrondissement,,,132048150M0150,,30.41,,,,,1,2.0,Appartement,32.0,1.0,,,,,,5.401293,43.30257,11,2
2021-104892,2021-02-10,1,Vente,89000.0,15.0,,RUE GUIBAL,4295,13003.0,Marseille 3e Arrondissement,,,132038110I0062,,48.66,,,,,1,2.0,Appartement,48.0,2.0,,,,,,5.384525,43.306365,10,2
2021-104892,2021-02-10,1,Vente,89000.0,15.0,,RUE GUIBAL,4295,13003.0,Marseille 3e Arrondissement,,,132038110I0062,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.384525,43.306365,10,2
2021-104893,2021-02-02,1,Vente,240500.0,31.0,,CRS H D ESTIENNE D ORVES,4489,13001.0,Marseille 1er Arrondissement,,,132018040A0133,,57.57,,,,,1,2.0,Appartement,66.0,1.0,,,,,,5.372679,43.292206,2,2
2021-104894,2021-02-11,1,Vente,169000.0,9.0,,BD D HANOI,4382,13015.0,Marseille 15e Arrondissement,,,132159070E0061,,68.6,,,,,1,2.0,Appartement,67.0,3.0,,,,,,5.356528,43.357804,11,2
2021-104894,2021-02-11,1,Vente,169000.0,9.0,,BD D HANOI,4382,13015.0,Marseille 15e Arrondissement,,,132159070E0061,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.356528,43.357804,11,2
2021-104895,2021-01-27,1,Vente,200000.0,44.0,,RUE DU BAIGNOIR,0690,13001.0,Marseille 1er Arrondissement,,,132018010C0039,,50.25,,,,,1,2.0,Appartement,54.0,2.0,,,,,,5.377558,43.299962,27,1
2021-104895,2021-01-27,1,Vente,200000.0,44.0,,RUE DU BAIGNOIR,0690,13001.0,Marseille 1er Arrondissement,,,132018010C0039,,50.8,,,,,1,2.0,Appartement,55.0,3.0,,,,,,5.377558,43.299962,27,1
2021-104896,2021-02-03,1,Vente,53000.0,8.0,,RUE PLUMIER,7361,13002.0,Marseille 2e Arrondissement,,,132028100C0040,,,46.08,,,,2,2.0,Appartement,55.0,2.0,,,,,,5.369109,43.304655,3,2
2021-104896,2021-02-03,1,Vente,53000.0,8.0,,RUE PLUMIER,7361,13002.0,Marseille 2e Arrondissement,,,132028100C0040,,,46.08,,,,2,3.0,Dépendance,,0.0,,,,,,5.369109,43.304655,3,2
2021-104897,2021-02-03,1,Vente,68000.0,21.0,,RUE ROGER SCHIAFFINI,7994,13003.0,Marseille 3e Arrondissement,,,132038110M0176,,,,,,,1,,,,,S,sols,,,24.0,5.385474,43.311644,3,2
2021-104897,2021-02-03,1,Vente,68000.0,21.0,,RUE ROGER SCHIAFFINI,7994,13003.0,Marseille 3e Arrondissement,,,132038110M0176,,,,,,,3,2.0,Appartement,31.0,2.0,,,,,,5.385474,43.311644,3,2
2021-104898,2021-02-02,1,Vente,112000.0,2.0,,CHE DE LA MARTINE,5847,13015.0,Marseille 15e Arrondissement,,,132159040E0066,,,,,,,0,3.0,Dépendance,,0.0,AB,terrains a bâtir,,,372.0,5.359416,43.371867,2,2
2021-104899,2021-02-02,1,Vente,145000.0,19.0,,IMP DE ROUX,8173,13004.0,Marseille 4e Arrondissement,,,132048150A0133,,65.54,,,,,2,2.0,Appartement,66.0,4.0,,,,,,5.40587,43.30811,2,2
2021-104899,2021-02-02,1,Vente,145000.0,19.0,,IMP DE ROUX,8173,13004.0,Marseille 4e Arrondissement,,,132048150A0133,,65.54,,,,,2,3.0,Dépendance,,0.0,,,,,,5.40587,43.30811,2,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,2.0,Appartement,24.0,1.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,2.0,Appartement,34.0,1.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,2.0,Appartement,35.0,1.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,2.0,Appartement,32.0,1.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,2.0,Appartement,30.0,1.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,2.0,Appartement,32.0,1.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,38.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0190,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,228.0,5.387836,43.312675,3,2
2021-104900,2021-02-03,1,Vente,350000.0,12.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0276,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.386676,43.312556,3,2
2021-104900,2021-02-03,1,Vente,350000.0,12.0,,BD BOYER,1428,13003.0,Marseille 3e Arrondissement,,,132038110D0276,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.386676,43.312556,3,2
2021-104901,2021-02-08,1,Vente,143000.0,199.0,,AV DES CHARTREUX,2128,13004.0,Marseille 4e Arrondissement,,,132048160E0084,,,,,,,2,2.0,Appartement,65.0,4.0,,,,,,5.400361,43.310396,8,2
2021-104901,2021-02-08,1,Vente,143000.0,199.0,,AV DES CHARTREUX,2128,13004.0,Marseille 4e Arrondissement,,,132048160E0084,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.400361,43.310396,8,2
2021-104902,2021-02-09,1,Vente,14000.0,5.0,,BD CAMILLE FLAMMARION,1619,13001.0,Marseille 1er Arrondissement,,,132018050C0220,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.389466,43.304888,9,2
2021-104903,2021-02-10,1,Vente,174000.0,1.0,,PL FRANCIS-CHIRAT,3689,13002.0,Marseille 2e Arrondissement,,,132028080D0006,,46.61,,,,,1,2.0,Appartement,50.0,3.0,,,,,,5.367175,43.300756,10,2
2021-104904,2021-02-05,1,Vente,95000.0,14.0,,RUE JEAN ROQUE,4788,13001.0,Marseille 1er Arrondissement,,,132018030B0189,,,,,,,1,2.0,Appartement,39.0,3.0,,,,,,5.381554,43.294452,5,2
2021-104905,2021-02-11,1,Vente,100000.0,21.0,,RUE JEANNE JUGAN,4807,13004.0,Marseille 4e Arrondissement,,,132048170D0138,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.398384,43.309953,11,2
2021-104905,2021-02-11,1,Vente,100000.0,21.0,,RUE JEANNE JUGAN,4807,13004.0,Marseille 4e Arrondissement,,,132048170D0138,,,,,,,2,2.0,Appartement,54.0,2.0,,,,,,5.398384,43.309953,11,2
2021-104906,2021-01-22,1,Vente,11000.0,58.0,,RUE DE CRIMEE,2608,13003.0,Marseille 3e Arrondissement,,,132038120B0080,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.380676,43.307521,22,1
2021-104907,2021-02-11,1,Vente,65560.0,34.0,,RUE VILLENEUVE,9578,13001.0,Marseille 1er Arrondissement,,,132018020A0124,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,5.382703,43.301538,11,2
2021-104908,2021-02-12,1,Vente,150000.0,26.0,,IMP DES 4 PORTAILS,7667,13014.0,Marseille 14e Arrondissement,,,132148950C0193,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.389142,43.347556,12,2
2021-104908,2021-02-12,1,Vente,150000.0,26.0,,IMP DES 4 PORTAILS,7667,13014.0,Marseille 14e Arrondissement,,,132148950C0193,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,5.389142,43.347556,12,2
2021-104909,2021-02-12,2,Vente,160000.0,26.0,,IMP DES 4 PORTAILS,7667,13014.0,Marseille 14e Arrondissement,,,132148950C0193,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.389142,43.347556,12,2
2021-104910,2021-02-16,1,Vente,40000.0,141.0,,BD CAMILLE FLAMMARION,1619,13004.0,Marseille 4e Arrondissement,,,132048170E0009,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.395922,43.308004,16,2
2021-104910,2021-02-16,1,Vente,40000.0,141.0,,BD CAMILLE FLAMMARION,1619,13004.0,Marseille 4e Arrondissement,,,132048170E0009,,,,,,,2,2.0,Appartement,50.0,3.0,,,,,,5.395922,43.308004,16,2
2021-104911,2021-02-16,1,Vente,101675.0,8.0,B,RUE LANTHIER,5082,13003.0,Marseille 3e Arrondissement,,,132038140D0143,,,,,,,2,2.0,Appartement,39.0,2.0,,,,,,5.372135,43.308145,16,2
2021-104912,2021-02-12,1,Vente,150000.0,5.0,,RUE SAINTE-FRANCOISE,8535,13002.0,Marseille 2e Arrondissement,,,132028090A0463,,,,,,,2,4.0,Local industriel. commercial ou assimilé,58.0,0.0,,,,,,5.366092,43.297881,12,2
2021-104913,2021-01-25,1,Vente en l'état futur d'achèvement,207000.0,48.0,,TSSE ADOUL,0077,13015.0,Marseille 15e Arrondissement,,,132159050N0110,,,,,,,1,2.0,Appartement,67.0,4.0,,,,,,5.35634,43.349683,25,1
2021-104913,2021-01-25,1,Vente en l'état futur d'achèvement,207000.0,48.0,,TSSE ADOUL,0077,13015.0,Marseille 15e Arrondissement,,,132159050N0110,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.35634,43.349683,25,1
2021-104914,2021-02-05,1,Vente,730000.0,2.0,,PL DES AUGUSTINES,0641,13002.0,Marseille 2e Arrondissement,,,132028090A0243,,,,,,,0,2.0,Appartement,70.0,4.0,S,sols,,,105.0,5.368721,43.297442,5,2
2021-104914,2021-02-05,1,Vente,730000.0,2.0,,PL DES AUGUSTINES,0641,13002.0,Marseille 2e Arrondissement,,,132028090A0243,,,,,,,0,2.0,Appartement,70.0,4.0,S,sols,,,105.0,5.368721,43.297442,5,2
2021-104914,2021-02-05,1,Vente,730000.0,2.0,,PL DES AUGUSTINES,0641,13002.0,Marseille 2e Arrondissement,,,132028090A0243,,,,,,,0,2.0,Appartement,70.0,4.0,S,sols,,,105.0,5.368721,43.297442,5,2
2021-104914,2021-02-05,1,Vente,730000.0,2.0,,PL DES AUGUSTINES,0641,13002.0,Marseille 2e Arrondissement,,,132028090A0243,,,,,,,0,4.0,Local industriel. commercial ou assimilé,22.0,0.0,S,sols,,,105.0,5.368721,43.297442,5,2
2021-104914,2021-02-05,1,Vente,730000.0,2.0,,PL DES AUGUSTINES,0641,13002.0,Marseille 2e Arrondissement,,,132028090A0243,,,,,,,0,2.0,Appartement,70.0,4.0,S,sols,,,105.0,5.368721,43.297442,5,2
2021-104914,2021-02-05,1,Vente,730000.0,2.0,,PL DES AUGUSTINES,0641,13002.0,Marseille 2e Arrondissement,,,132028090A0243,,,,,,,0,2.0,Appartement,70.0,4.0,S,sols,,,105.0,5.368721,43.297442,5,2
2021-104914,2021-02-05,1,Vente,730000.0,2.0,,PL DES AUGUSTINES,0641,13002.0,Marseille 2e Arrondissement,,,132028090A0243,,,,,,,0,4.0,Local industriel. commercial ou assimilé,25.0,0.0,S,sols,,,105.0,5.368721,43.297442,5,2
2021-104915,2021-02-04,1,Vente,37000.0,8.0,,BD D ANJOU,0389,13015.0,Marseille 15e Arrondissement,,,132158990B0087,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,5.362575,43.336424,4,2
2021-104916,2021-01-28,1,Vente,62600.0,49.0,,BD GLACIERE,4132,13014.0,Marseille 14e Arrondissement,,,132148910B0166,,,,,,,2,2.0,Appartement,57.0,3.0,,,,,,5.388585,43.318023,28,1
2021-104916,2021-01-28,1,Vente,62600.0,49.0,,BD GLACIERE,4132,13014.0,Marseille 14e Arrondissement,,,132148910B0166,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.388585,43.318023,28,1
2021-104917,2021-02-05,1,Vente,160000.0,11.0,,RUE MAZAGRAN,5936,13001.0,Marseille 1er Arrondissement,,,132018060A0017,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,5.381953,43.297202,5,2
2021-104918,2021-02-01,1,Vente,115000.0,46.0,,RUE DE LA JOLIETTE,4841,13002.0,Marseille 2e Arrondissement,,,132028080B0229,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.371845,43.302798,1,2
2021-104918,2021-02-01,1,Vente,115000.0,46.0,,RUE DE LA JOLIETTE,4841,13002.0,Marseille 2e Arrondissement,,,132028080B0229,,,,,,,2,2.0,Appartement,46.0,2.0,,,,,,5.371845,43.302798,1,2
2021-104919,2021-01-23,1,Vente,75000.0,5.0,,VC SQ  NATIONAL,6463,13003.0,Marseille 3e Arrondissement,,,132038130H0144,,,,,,,1,2.0,Appartement,50.0,3.0,,,,,,5.378684,43.312543,23,1
2021-104919,2021-01-23,1,Vente,75000.0,5.0,,VC SQ  NATIONAL,6463,13003.0,Marseille 3e Arrondissement,,,132038130H0144,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.378684,43.312543,23,1
2021-104920,2021-02-12,1,Vente,100000.0,24.0,,BD PARDIGON,6813,13004.0,Marseille 4e Arrondissement,,,132048170H0107,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,5.394505,43.310998,12,2
2021-104921,2021-02-17,1,Vente,130000.0,37.0,B,BD SAINT-JEAN-DE-DIEU,8351,13014.0,Marseille 14e Arrondissement,,,132148940D0190,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.396287,43.322906,17,2
2021-104921,2021-02-17,1,Vente,130000.0,37.0,B,BD SAINT-JEAN-DE-DIEU,8351,13014.0,Marseille 14e Arrondissement,,,132148940D0190,,,,,,,1,2.0,Appartement,67.0,3.0,,,,,,5.396287,43.322906,17,2
2021-104921,2021-02-17,1,Vente,130000.0,37.0,B,BD SAINT-JEAN-DE-DIEU,8351,13014.0,Marseille 14e Arrondissement,,,132148940D0190,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.396287,43.322906,17,2
2021-104922,2021-02-02,1,Vente,159000.0,71.0,,CHE ST ANTOINE A ST JOSEPH,8253,13015.0,Marseille 15e Arrondissement,,,132158970C0078,,,,,,,1,2.0,Appartement,87.0,5.0,,,,,,5.370346,43.354095,2,2
2021-104922,2021-02-02,1,Vente,159000.0,71.0,,CHE ST ANTOINE A ST JOSEPH,8253,13015.0,Marseille 15e Arrondissement,,,132158970C0078,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.370346,43.354095,2,2
2021-104923,2021-02-11,1,Vente,156825.0,33.0,,AV MAL FOCH,5679,13004.0,Marseille 4e Arrondissement,,,132048180E0062,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.400252,43.300556,11,2
2021-104923,2021-02-11,1,Vente,156825.0,33.0,,AV MAL FOCH,5679,13004.0,Marseille 4e Arrondissement,,,132048180E0062,,,,,,,1,2.0,Appartement,54.0,2.0,,,,,,5.400252,43.300556,11,2
2021-104924,2021-01-29,1,Vente,125000.0,11.0,,RUE PAVILLON,6937,13001.0,Marseille 1er Arrondissement,,,132018030A0020,,,,,,,1,4.0,Local industriel. commercial ou assimilé,27.0,0.0,,,,,,5.37744,43.295412,29,1
2021-104924,2021-01-29,1,Vente,125000.0,11.0,,RUE PAVILLON,6937,13001.0,Marseille 1er Arrondissement,,,132018030A0020,,,,,,,1,4.0,Local industriel. commercial ou assimilé,27.0,0.0,,,,,,5.37744,43.295412,29,1
2021-104925,2021-02-12,1,Vente,43000.0,76.0,,RUE NATIONALE,6465,13001.0,Marseille 1er Arrondissement,,,132018010C0155,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,5.379984,43.29922,12,2
2021-104926,2021-02-11,1,Vente,301650.0,13.0,,BD J. SAADE Q. DE LA JOLIETTE,4839,13002.0,Marseille 2e Arrondissement,,,132028100E0041,,,,,,,1,2.0,Appartement,68.0,2.0,,,,,,5.364917,43.302034,11,2
2021-104927,2021-02-09,1,Vente,125000.0,5004.0,F,RES LES BORELS,A161,13015.0,Marseille 15e Arrondissement,,,132158980E0094,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.362554,43.364233,9,2
2021-104927,2021-02-09,1,Vente,125000.0,5004.0,F,RES LES BORELS,A161,13015.0,Marseille 15e Arrondissement,,,132158980E0094,,,,,,,2,2.0,Appartement,74.0,4.0,,,,,,5.362554,43.364233,9,2
2021-104928,2021-02-18,1,Vente,190000.0,44.0,,RUE PUVIS DE CHAVANNES,7644,13002.0,Marseille 2e Arrondissement,,,132028080C0153,,,,,,,3,3.0,Dépendance,,0.0,,,,,,5.373722,43.299715,18,2
2021-104928,2021-02-18,1,Vente,190000.0,44.0,,RUE PUVIS DE CHAVANNES,7644,13002.0,Marseille 2e Arrondissement,,,132028080C0153,,,,,,,3,2.0,Appartement,79.0,3.0,,,,,,5.373722,43.299715,18,2
2021-104928,2021-02-18,1,Vente,190000.0,44.0,,RUE PUVIS DE CHAVANNES,7644,13002.0,Marseille 2e Arrondissement,,,132028080C0153,,,,,,,3,3.0,Dépendance,,0.0,,,,,,5.373722,43.299715,18,2
2021-104929,2021-01-27,1,Vente,169000.0,10.0,,CHE DES MIMOSAS,6091,13015.0,Marseille 15e Arrondissement,,,132159040H0023,,,,,,,1,,,,,J,jardins,POTAG,Jardin potager,47.0,5.36639,43.374465,27,1
2021-104929,2021-01-27,1,Vente,169000.0,12.0,,CHE DES MIMOSAS,6091,13015.0,Marseille 15e Arrondissement,,,132159040H0023,,,,,,,1,2.0,Appartement,95.0,4.0,,,,,,5.36639,43.374465,27,1
2021-104930,2021-02-04,1,Vente,60000.0,38.0,,TRA DU COLONEL,2426,13014.0,Marseille 14e Arrondissement,,,132148910B0159,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.388326,43.320816,4,2
2021-104930,2021-02-04,1,Vente,60000.0,38.0,,TRA DU COLONEL,2426,13014.0,Marseille 14e Arrondissement,,,132148910B0159,,,,,,,2,2.0,Appartement,66.0,4.0,,,,,,5.388326,43.320816,4,2
2021-104931,2021-02-12,1,Vente,72500.0,199.0,,BD DE LA LIBERATION,5266,13004.0,Marseille 4e Arrondissement,,,132048180D0078,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,5.394551,43.302327,12,2
2021-104932,2021-01-28,1,Vente,135000.0,8.0,,RUE DU LOISIR,5341,13001.0,Marseille 1er Arrondissement,,,132018060C0045,,,,,,,2,2.0,Appartement,70.0,3.0,,,,,,5.385866,43.296475,28,1
2021-104932,2021-01-28,1,Vente,135000.0,8.0,,RUE DU LOISIR,5341,13001.0,Marseille 1er Arrondissement,,,132018060C0045,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.385866,43.296475,28,1
2021-104933,2021-02-09,1,Vente,85000.0,1.0,,RUE AUDIER,0597,13014.0,Marseille 14e Arrondissement,,,132148920E0152,,,,,,,1,2.0,Appartement,45.0,3.0,,,,,,5.376835,43.323248,9,2
2021-104933,2021-02-09,1,Vente,85000.0,1.0,,RUE AUDIER,0597,13014.0,Marseille 14e Arrondissement,,,132148920E0152,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.376835,43.323248,9,2
2021-104934,2021-01-27,1,Vente,163000.0,20.0,,RUE LOUIS GROBET,5425,13001.0,Marseille 1er Arrondissement,,,132018050C0092,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.391506,43.303964,27,1
2021-104934,2021-01-27,1,Vente,163000.0,20.0,,RUE LOUIS GROBET,5425,13001.0,Marseille 1er Arrondissement,,,132018050C0092,,,,,,,1,2.0,Appartement,52.0,2.0,,,,,,5.391506,43.303964,27,1
2021-104935,2021-02-12,1,Vente,103000.0,158.0,,AV DES CHARTREUX,2128,13004.0,Marseille 4e Arrondissement,,,132048160E0123,,,,,,,1,2.0,Appartement,50.0,2.0,,,,,,5.400656,43.308629,12,2
2021-104936,2021-02-05,1,Vente,70000.0,1.0,,RUE FRANCOIS MASSABO,3717,13002.0,Marseille 2e Arrondissement,,,132028100C0200,,,,,,,2,2.0,Appartement,53.0,3.0,,,,,,5.37109,43.305098,5,2
2021-104936,2021-02-05,1,Vente,70000.0,1.0,,RUE FRANCOIS MASSABO,3717,13002.0,Marseille 2e Arrondissement,,,132028100C0200,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.37109,43.305098,5,2
2021-104937,2021-01-29,1,Vente,390000.0,97.0,,BD ODDO,6631,13015.0,Marseille 15e Arrondissement,,,132158990H0059,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.364762,43.329273,29,1
2021-104937,2021-01-29,1,Vente,390000.0,13.0,,RUE SERAPHIN,8705,13015.0,Marseille 15e Arrondissement,,,132158990H0059,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.364762,43.329273,29,1
2021-104937,2021-01-29,1,Vente,390000.0,97.0,,BD ODDO,6631,13015.0,Marseille 15e Arrondissement,,,132158990H0059,,,,,,,2,2.0,Appartement,50.0,2.0,,,,,,5.364762,43.329273,29,1
2021-104937,2021-01-29,1,Vente,390000.0,97.0,,BD ODDO,6631,13015.0,Marseille 15e Arrondissement,,,132158990H0059,,,,,,,1,1.0,Maison,17.0,1.0,,,,,,5.364762,43.329273,29,1
2021-104937,2021-01-29,1,Vente,390000.0,97.0,,BD ODDO,6631,13015.0,Marseille 15e Arrondissement,,,132158990H0059,,,,,,,2,2.0,Appartement,76.0,3.0,,,,,,5.364762,43.329273,29,1
2021-104937,2021-01-29,1,Vente,390000.0,97.0,,BD ODDO,6631,13015.0,Marseille 15e Arrondissement,,,132158990H0059,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.364762,43.329273,29,1
2021-104937,2021-01-29,1,Vente,390000.0,13.0,,RUE SERAPHIN,8705,13015.0,Marseille 15e Arrondissement,,,132158990H0059,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.364762,43.329273,29,1
2021-104938,2021-01-28,1,Vente,151000.0,37.0,,TRA DE LA MICHELE,6043,13015.0,Marseille 15e Arrondissement,,,132158970I0266,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,5.371965,43.359272,28,1
2021-104938,2021-01-28,1,Vente,151000.0,37.0,,TRA DE LA MICHELE,6043,13015.0,Marseille 15e Arrondissement,,,132158970I0266,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.371965,43.359272,28,1
